27Al(p,x)24Na				
				
Energy	sigma	Phys. yield	Phys. yield	1 h irrad.
71.8	11.60	2.09E+02	5.64E+00	2.04E+02
71.9	11.60	2.10E+02	5.67E+00	2.05E+02
72.0	11.60	2.11E+02	5.70E+00	2.06E+02
72.1	11.60	2.12E+02	5.73E+00	2.07E+02
72.2	11.60	2.13E+02	5.76E+00	2.08E+02
72.3	11.60	2.14E+02	5.79E+00	2.09E+02
72.4	11.59	2.15E+02	5.82E+00	2.10E+02
72.5	11.59	2.16E+02	5.85E+00	2.11E+02
72.6	11.59	2.17E+02	5.88E+00	2.12E+02
72.7	11.59	2.19E+02	5.91E+00	2.14E+02
72.8	11.59	2.20E+02	5.94E+00	2.15E+02
72.9	11.59	2.21E+02	5.97E+00	2.16E+02
73.0	11.58	2.22E+02	6.00E+00	2.17E+02
73.1	11.58	2.23E+02	6.03E+00	2.18E+02
73.2	11.58	2.24E+02	6.06E+00	2.19E+02
73.3	11.58	2.25E+02	6.09E+00	2.20E+02
73.4	11.58	2.26E+02	6.12E+00	2.21E+02
73.5	11.58	2.28E+02	6.15E+00	2.22E+02
73.6	11.57	2.29E+02	6.18E+00	2.23E+02
73.7	11.57	2.30E+02	6.21E+00	2.24E+02
73.8	11.57	2.31E+02	6.24E+00	2.25E+02
73.9	11.57	2.32E+02	6.27E+00	2.27E+02
74.0	11.57	2.33E+02	6.30E+00	2.28E+02
74.1	11.56	2.34E+02	6.33E+00	2.29E+02
74.2	11.56	2.35E+02	6.36E+00	2.30E+02
74.3	11.56	2.36E+02	6.39E+00	2.31E+02
74.4	11.56	2.38E+02	6.42E+00	2.32E+02
74.5	11.56	2.39E+02	6.45E+00	2.33E+02
74.6	11.55	2.40E+02	6.48E+00	2.34E+02
74.7	11.55	2.41E+02	6.51E+00	2.35E+02
74.8	11.55	2.42E+02	6.54E+00	2.36E+02
74.9	11.55	2.43E+02	6.57E+00	2.38E+02
75.0	11.54	2.44E+02	6.60E+00	2.39E+02
75.1	11.54	2.46E+02	6.64E+00	2.40E+02
75.2	11.54	2.47E+02	6.67E+00	2.41E+02
75.3	11.54	2.48E+02	6.70E+00	2.42E+02
75.4	11.53	2.49E+02	6.73E+00	2.43E+02
75.5	11.53	2.50E+02	6.76E+00	2.44E+02
75.6	11.53	2.51E+02	6.79E+00	2.45E+02
75.7	11.53	2.52E+02	6.82E+00	2.46E+02
75.8	11.52	2.53E+02	6.85E+00	2.48E+02
75.9	11.52	2.55E+02	6.88E+00	2.49E+02
76.0	11.52	2.56E+02	6.91E+00	2.50E+02
76.1	11.52	2.57E+02	6.94E+00	2.51E+02
76.2	11.51	2.58E+02	6.97E+00	2.52E+02
76.3	11.51	2.59E+02	7.01E+00	2.53E+02
76.4	11.51	2.60E+02	7.04E+00	2.54E+02
76.5	11.51	2.61E+02	7.07E+00	2.55E+02
76.6	11.50	2.63E+02	7.10E+00	2.57E+02
76.7	11.50	2.64E+02	7.13E+00	2.58E+02
76.8	11.50	2.65E+02	7.16E+00	2.59E+02
76.9	11.50	2.66E+02	7.19E+00	2.60E+02
77.0	11.49	2.67E+02	7.22E+00	2.61E+02
77.1	11.49	2.68E+02	7.25E+00	2.62E+02
77.2	11.49	2.70E+02	7.29E+00	2.63E+02
77.3	11.49	2.71E+02	7.32E+00	2.64E+02
77.4	11.48	2.72E+02	7.35E+00	2.66E+02
77.5	11.48	2.73E+02	7.38E+00	2.67E+02
77.6	11.48	2.74E+02	7.41E+00	2.68E+02
77.7	11.48	2.75E+02	7.44E+00	2.69E+02
77.8	11.47	2.77E+02	7.47E+00	2.70E+02
77.9	11.47	2.78E+02	7.50E+00	2.71E+02
78.0	11.47	2.79E+02	7.54E+00	2.72E+02
78.1	11.47	2.80E+02	7.57E+00	2.73E+02
78.2	11.46	2.81E+02	7.60E+00	2.75E+02
78.3	11.46	2.82E+02	7.63E+00	2.76E+02
78.4	11.46	2.84E+02	7.66E+00	2.77E+02
78.5	11.45	2.85E+02	7.69E+00	2.78E+02
78.6	11.45	2.86E+02	7.73E+00	2.79E+02
78.7	11.45	2.87E+02	7.76E+00	2.80E+02
78.8	11.45	2.88E+02	7.79E+00	2.81E+02
78.9	11.44	2.89E+02	7.82E+00	2.83E+02
79.0	11.44	2.91E+02	7.85E+00	2.84E+02
79.1	11.44	2.92E+02	7.88E+00	2.85E+02
79.2	11.44	2.93E+02	7.92E+00	2.86E+02
79.3	11.43	2.94E+02	7.95E+00	2.87E+02
79.4	11.43	2.95E+02	7.98E+00	2.88E+02
79.5	11.43	2.96E+02	8.01E+00	2.90E+02
79.6	11.43	2.98E+02	8.04E+00	2.91E+02
79.7	11.42	2.99E+02	8.07E+00	2.92E+02
79.8	11.42	3.00E+02	8.11E+00	2.93E+02
79.9	11.42	3.01E+02	8.14E+00	2.94E+02
80.0	11.41	3.02E+02	8.17E+00	2.95E+02
80.1	11.41	3.03E+02	8.20E+00	2.96E+02
80.2	11.41	3.05E+02	8.23E+00	2.98E+02
80.3	11.41	3.06E+02	8.27E+00	2.99E+02
80.4	11.40	3.07E+02	8.30E+00	3.00E+02
80.5	11.40	3.08E+02	8.33E+00	3.01E+02
80.6	11.40	3.09E+02	8.36E+00	3.02E+02
80.7	11.40	3.11E+02	8.40E+00	3.03E+02
80.8	11.39	3.12E+02	8.43E+00	3.05E+02
80.9	11.39	3.13E+02	8.46E+00	3.06E+02
81.0	11.39	3.14E+02	8.49E+00	3.07E+02
81.1	11.39	3.15E+02	8.52E+00	3.08E+02
81.2	11.38	3.17E+02	8.56E+00	3.09E+02
81.3	11.38	3.18E+02	8.59E+00	3.10E+02
81.4	11.38	3.19E+02	8.62E+00	3.12E+02
81.5	11.38	3.20E+02	8.65E+00	3.13E+02
81.6	11.37	3.21E+02	8.69E+00	3.14E+02
81.7	11.37	3.23E+02	8.72E+00	3.15E+02
81.8	11.37	3.24E+02	8.75E+00	3.16E+02
81.9	11.37	3.25E+02	8.78E+00	3.17E+02
82.0	11.36	3.26E+02	8.82E+00	3.19E+02
82.1	11.36	3.27E+02	8.85E+00	3.20E+02
82.2	11.36	3.29E+02	8.88E+00	3.21E+02
82.3	11.36	3.30E+02	8.91E+00	3.22E+02
82.4	11.35	3.31E+02	8.95E+00	3.23E+02
82.5	11.35	3.32E+02	8.98E+00	3.24E+02
82.6	11.35	3.33E+02	9.01E+00	3.26E+02
82.7	11.35	3.35E+02	9.04E+00	3.27E+02
82.8	11.34	3.36E+02	9.08E+00	3.28E+02
82.9	11.34	3.37E+02	9.11E+00	3.29E+02
83.0	11.34	3.38E+02	9.14E+00	3.30E+02
83.1	11.34	3.39E+02	9.17E+00	3.32E+02
83.2	11.33	3.41E+02	9.21E+00	3.33E+02
83.3	11.33	3.42E+02	9.24E+00	3.34E+02
83.4	11.33	3.43E+02	9.27E+00	3.35E+02
83.5	11.33	3.44E+02	9.31E+00	3.36E+02
83.6	11.33	3.46E+02	9.34E+00	3.38E+02
83.7	11.32	3.47E+02	9.37E+00	3.39E+02
83.8	11.32	3.48E+02	9.41E+00	3.40E+02
83.9	11.32	3.49E+02	9.44E+00	3.41E+02
84.0	11.32	3.50E+02	9.47E+00	3.42E+02
84.1	11.31	3.52E+02	9.50E+00	3.43E+02
84.2	11.31	3.53E+02	9.54E+00	3.45E+02
84.3	11.31	3.54E+02	9.57E+00	3.46E+02
84.4	11.31	3.55E+02	9.60E+00	3.47E+02
84.5	11.30	3.57E+02	9.64E+00	3.48E+02
84.6	11.30	3.58E+02	9.67E+00	3.49E+02
84.7	11.30	3.59E+02	9.70E+00	3.51E+02
84.8	11.30	3.60E+02	9.74E+00	3.52E+02
84.9	11.30	3.61E+02	9.77E+00	3.53E+02
85.0	11.29	3.63E+02	9.80E+00	3.54E+02
85.1	11.29	3.64E+02	9.84E+00	3.55E+02
85.2	11.29	3.65E+02	9.87E+00	3.57E+02
85.3	11.29	3.66E+02	9.90E+00	3.58E+02
85.4	11.28	3.68E+02	9.94E+00	3.59E+02
85.5	11.28	3.69E+02	9.97E+00	3.60E+02
85.6	11.28	3.70E+02	1.00E+01	3.62E+02
85.7	11.28	3.71E+02	1.00E+01	3.63E+02
85.8	11.28	3.73E+02	1.01E+01	3.64E+02
85.9	11.27	3.74E+02	1.01E+01	3.65E+02
86.0	11.27	3.75E+02	1.01E+01	3.66E+02
86.1	11.27	3.76E+02	1.02E+01	3.68E+02
86.2	11.27	3.78E+02	1.02E+01	3.69E+02
86.3	11.27	3.79E+02	1.02E+01	3.70E+02
86.4	11.26	3.80E+02	1.03E+01	3.71E+02
86.5	11.26	3.81E+02	1.03E+01	3.72E+02
86.6	11.26	3.83E+02	1.03E+01	3.74E+02
86.7	11.26	3.84E+02	1.04E+01	3.75E+02
86.8	11.26	3.85E+02	1.04E+01	3.76E+02
86.9	11.25	3.86E+02	1.04E+01	3.77E+02
87.0	11.25	3.88E+02	1.05E+01	3.79E+02
87.1	11.25	3.89E+02	1.05E+01	3.80E+02
87.2	11.25	3.90E+02	1.05E+01	3.81E+02
87.3	11.25	3.91E+02	1.06E+01	3.82E+02
87.4	11.24	3.93E+02	1.06E+01	3.83E+02
87.5	11.24	3.94E+02	1.06E+01	3.85E+02
87.6	11.24	3.95E+02	1.07E+01	3.86E+02
87.7	11.24	3.96E+02	1.07E+01	3.87E+02
87.8	11.24	3.98E+02	1.07E+01	3.88E+02
87.9	11.23	3.99E+02	1.08E+01	3.90E+02
88.0	11.23	4.00E+02	1.08E+01	3.91E+02
88.1	11.23	4.01E+02	1.08E+01	3.92E+02
88.2	11.23	4.03E+02	1.09E+01	3.93E+02
88.3	11.23	4.04E+02	1.09E+01	3.95E+02
88.4	11.23	4.05E+02	1.10E+01	3.96E+02
88.5	11.22	4.06E+02	1.10E+01	3.97E+02
88.6	11.22	4.08E+02	1.10E+01	3.98E+02
88.7	11.22	4.09E+02	1.11E+01	3.99E+02
88.8	11.22	4.10E+02	1.11E+01	4.01E+02
88.9	11.22	4.12E+02	1.11E+01	4.02E+02
89.0	11.22	4.13E+02	1.12E+01	4.03E+02
89.1	11.21	4.14E+02	1.12E+01	4.04E+02
89.2	11.21	4.15E+02	1.12E+01	4.06E+02
89.3	11.21	4.17E+02	1.13E+01	4.07E+02
89.4	11.21	4.18E+02	1.13E+01	4.08E+02
89.5	11.21	4.19E+02	1.13E+01	4.09E+02
89.6	11.21	4.20E+02	1.14E+01	4.11E+02
89.7	11.20	4.22E+02	1.14E+01	4.12E+02
89.8	11.20	4.23E+02	1.14E+01	4.13E+02
89.9	11.20	4.24E+02	1.15E+01	4.14E+02
90.0	11.20	4.26E+02	1.15E+01	4.16E+02
90.1	11.20	4.27E+02	1.15E+01	4.17E+02
90.2	11.20	4.28E+02	1.16E+01	4.18E+02
90.3	11.19	4.29E+02	1.16E+01	4.19E+02
90.4	11.19	4.31E+02	1.16E+01	4.21E+02
90.5	11.19	4.32E+02	1.17E+01	4.22E+02
90.6	11.19	4.33E+02	1.17E+01	4.23E+02
90.7	11.19	4.35E+02	1.17E+01	4.25E+02
90.8	11.19	4.36E+02	1.18E+01	4.26E+02
90.9	11.19	4.37E+02	1.18E+01	4.27E+02
91.0	11.18	4.38E+02	1.19E+01	4.28E+02
91.1	11.18	4.40E+02	1.19E+01	4.30E+02
91.2	11.18	4.41E+02	1.19E+01	4.31E+02
91.3	11.18	4.42E+02	1.20E+01	4.32E+02
91.4	11.18	4.44E+02	1.20E+01	4.33E+02
91.5	11.18	4.45E+02	1.20E+01	4.35E+02
91.6	11.18	4.46E+02	1.21E+01	4.36E+02
91.7	11.18	4.48E+02	1.21E+01	4.37E+02
91.8	11.17	4.49E+02	1.21E+01	4.38E+02
91.9	11.17	4.50E+02	1.22E+01	4.40E+02
92.0	11.17	4.51E+02	1.22E+01	4.41E+02
92.1	11.17	4.53E+02	1.22E+01	4.42E+02
92.2	11.17	4.54E+02	1.23E+01	4.44E+02
92.3	11.17	4.55E+02	1.23E+01	4.45E+02
92.4	11.17	4.57E+02	1.23E+01	4.46E+02
92.5	11.17	4.58E+02	1.24E+01	4.47E+02
92.6	11.16	4.59E+02	1.24E+01	4.49E+02
92.7	11.16	4.61E+02	1.25E+01	4.50E+02
92.8	11.16	4.62E+02	1.25E+01	4.51E+02
92.9	11.16	4.63E+02	1.25E+01	4.52E+02
93.0	11.16	4.65E+02	1.26E+01	4.54E+02
93.1	11.16	4.66E+02	1.26E+01	4.55E+02
93.2	11.16	4.67E+02	1.26E+01	4.56E+02
93.3	11.16	4.69E+02	1.27E+01	4.58E+02
93.4	11.16	4.70E+02	1.27E+01	4.59E+02
93.5	11.15	4.71E+02	1.27E+01	4.60E+02
93.6	11.15	4.73E+02	1.28E+01	4.62E+02
93.7	11.15	4.74E+02	1.28E+01	4.63E+02
93.8	11.15	4.75E+02	1.28E+01	4.64E+02
93.9	11.15	4.76E+02	1.29E+01	4.65E+02
94.0	11.15	4.78E+02	1.29E+01	4.67E+02
94.1	11.15	4.79E+02	1.29E+01	4.68E+02
94.2	11.15	4.80E+02	1.30E+01	4.69E+02
94.3	11.15	4.82E+02	1.30E+01	4.71E+02
94.4	11.14	4.83E+02	1.31E+01	4.72E+02
94.5	11.14	4.84E+02	1.31E+01	4.73E+02
94.6	11.14	4.86E+02	1.31E+01	4.74E+02
94.7	11.14	4.87E+02	1.32E+01	4.76E+02
94.8	11.14	4.88E+02	1.32E+01	4.77E+02
94.9	11.14	4.90E+02	1.32E+01	4.78E+02
95.0	11.14	4.91E+02	1.33E+01	4.80E+02
95.1	11.14	4.92E+02	1.33E+01	4.81E+02
95.2	11.14	4.94E+02	1.33E+01	4.82E+02
95.3	11.14	4.95E+02	1.34E+01	4.84E+02
95.4	11.13	4.96E+02	1.34E+01	4.85E+02
95.5	11.13	4.98E+02	1.35E+01	4.86E+02
95.6	11.13	4.99E+02	1.35E+01	4.88E+02
95.7	11.13	5.00E+02	1.35E+01	4.89E+02
95.8	11.13	5.02E+02	1.36E+01	4.90E+02
95.9	11.13	5.03E+02	1.36E+01	4.91E+02
96.0	11.13	5.05E+02	1.36E+01	4.93E+02
96.1	11.13	5.06E+02	1.37E+01	4.94E+02
96.2	11.13	5.07E+02	1.37E+01	4.95E+02
96.3	11.13	5.09E+02	1.37E+01	4.97E+02
96.4	11.13	5.10E+02	1.38E+01	4.98E+02
96.5	11.12	5.11E+02	1.38E+01	4.99E+02
96.6	11.12	5.13E+02	1.39E+01	5.01E+02
96.7	11.12	5.14E+02	1.39E+01	5.02E+02
96.8	11.12	5.15E+02	1.39E+01	5.03E+02
96.9	11.12	5.17E+02	1.40E+01	5.05E+02
97.0	11.12	5.18E+02	1.40E+01	5.06E+02
97.1	11.12	5.19E+02	1.40E+01	5.07E+02
97.2	11.12	5.21E+02	1.41E+01	5.09E+02
97.3	11.12	5.22E+02	1.41E+01	5.10E+02
97.4	11.12	5.23E+02	1.41E+01	5.11E+02
97.5	11.12	5.25E+02	1.42E+01	5.13E+02
97.6	11.12	5.26E+02	1.42E+01	5.14E+02
97.7	11.11	5.28E+02	1.43E+01	5.15E+02
97.8	11.11	5.29E+02	1.43E+01	5.17E+02
97.9	11.11	5.30E+02	1.43E+01	5.18E+02
98.0	11.11	5.32E+02	1.44E+01	5.19E+02
98.1	11.11	5.33E+02	1.44E+01	5.21E+02
98.2	11.11	5.34E+02	1.44E+01	5.22E+02
98.3	11.11	5.36E+02	1.45E+01	5.23E+02
98.4	11.11	5.37E+02	1.45E+01	5.25E+02
98.5	11.11	5.39E+02	1.46E+01	5.26E+02
98.6	11.11	5.40E+02	1.46E+01	5.27E+02
98.7	11.11	5.41E+02	1.46E+01	5.29E+02
98.8	11.11	5.43E+02	1.47E+01	5.30E+02
98.9	11.11	5.44E+02	1.47E+01	5.31E+02
99.0	11.10	5.45E+02	1.47E+01	5.33E+02
99.1	11.10	5.47E+02	1.48E+01	5.34E+02
99.2	11.10	5.48E+02	1.48E+01	5.35E+02
99.3	11.10	5.50E+02	1.49E+01	5.37E+02
99.4	11.10	5.51E+02	1.49E+01	5.38E+02
99.5	11.10	5.52E+02	1.49E+01	5.39E+02
99.6	11.10	5.54E+02	1.50E+01	5.41E+02
99.7	11.10	5.55E+02	1.50E+01	5.42E+02
99.8	11.10	5.57E+02	1.50E+01	5.44E+02
99.9	11.10	5.58E+02	1.51E+01	5.45E+02
100.0	11.10	5.59E+02	1.51E+01	5.46E+02
		

















				
				
				
				
				
